time,close,Volume,MA,MA,MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,ROC,OSC,Plot,P/S ratio,P/S ratio
2003-12-29,4.08,,7.4253000000000045,5.621999999999993,7.533599999999996,23.36873342836111,26.92027205665345,,,,,0.010150302248480458,-0.5579668763507026,-0.5681171785991831,-18.725099601593616,-44.47626427681009,,,
2004-01-05,4.01,,7.384600000000005,5.541249999999993,7.527849999999996,22.581035623990104,26.544086684106908,,,,,0.0066443163665586,-0.5598117831409848,-0.5664560995075434,-14.316239316239317,-46.38594030293631,,,
2004-01-12,3.94,,7.3429000000000055,5.459499999999992,7.520499999999996,21.790052143803763,26.23880711974415,,,,,0.004795561959881844,-0.5604616470576911,-0.5652572090175729,-19.42740286298568,-47.2849380716142,,,
2004-01-19,3.79,,7.298000000000005,5.379999999999993,7.512099999999996,20.160380238027813,26.05512271130615,,,,,-0.0010339002642616446,-0.5665495843479,-0.5655156840836384,-19.873150105708252,-47.767446889021045,,,
2004-01-26,4.05,,7.258600000000005,5.314249999999992,7.503599999999995,29.941123319187824,26.13753026886973,,,,,0.017114795646332448,-0.5441221895257229,-0.5612369851720553,-10.39823008849557,-48.92471299747669,,,
2004-02-02,4.34,,7.228600000000005,5.266249999999992,7.495799999999996,38.92792937471138,26.98608687611159,,,,,0.05121667374601502,-0.49721614298953654,-0.5484328167355516,-8.438818565400851,-47.036552905878146,,,
2004-02-09,4.25,,7.199300000000005,5.209249999999993,7.487449999999996,37.32762796587438,27.87234583371544,,,,,0.06916257516640656,-0.4619795977775434,-0.5311421729439499,-10.526315789473685,-44.06248728692895,,,
2004-02-16,4.22,,7.170700000000005,5.148999999999993,7.479299999999996,36.78478756214109,28.282599262563483,,,,,0.07971289392095082,-0.4315010555427614,-0.5112139494637122,-5.803571428571443,-42.9835874183783,,,
2004-02-23,4.34,,7.143300000000005,5.085749999999993,7.471599999999996,40.511448174217236,28.93946292130973,,,,,0.09446570735724186,-0.3931318152671599,-0.48759752262440176,-1.1389521640091076,-42.182393825541666,,,
2004-03-01,4.35,,7.1147000000000045,5.024749999999994,7.464699999999997,40.82451962870826,29.850440494956704,,,,,0.10384394671054281,-0.35779258923622326,-0.46163653594676607,0.2304147465437739,-42.05500693707667,,,
2004-03-08,4.39,,7.086000000000005,4.972499999999994,7.457749999999996,42.13629947219487,30.927015954308988,,,,,0.11103973290222952,-0.3228368698189792,-0.4338766027212087,1.3856812933025313,-41.525244892819,,,
2004-03-15,4.43,,7.058900000000005,4.921749999999993,7.450449999999997,43.48546125919707,32.14056316905367,,,,,0.11623730271840532,-0.28857997432320204,-0.40481727704160736,3.504672897196249,-40.17606497506202,,,
2004-03-22,4.42,,7.030700000000004,4.880499999999993,7.441649999999997,43.214186825995654,33.34325667451769,,,,,0.11645415250778829,-0.259249586406872,-0.3757037389146603,8.33333333333333,-39.77259550784049,,,
2004-03-29,4.16,,7.002900000000004,4.833749999999993,7.4313999999999965,36.78830677669587,34.1315636995076,,,,,0.09731797732843755,-0.25405626725411334,-0.3513742445825509,3.740648379052378,-41.398246045406125,,,
2004-04-05,4.06,,6.973800000000004,4.7824999999999935,7.4210999999999965,34.65393457596785,34.93764949576522,,,,,0.07704386980810612,-0.25506940732241823,-0.33211327713052435,3.0456852791878086,-43.777957128982415,,,
2004-04-12,3.96,,6.943300000000005,4.730249999999993,7.409949999999997,32.6160640369514,35.65443723954817,,,,,0.05694373199578562,-0.26093361213579236,-0.317877344131578,4.4854881266490745,-45.132852475186496,,,
2004-04-19,3.81,,6.910600000000005,4.681499999999993,7.399049999999996,29.78650041390253,36.22561211598379,,,,,0.0346856479894842,-0.27452028414472274,-0.30920593213420694,-5.925925925925921,-46.76581761804475,,,
2004-04-26,3.91,,6.876900000000005,4.635999999999994,7.387749999999996,33.90331239122037,37.20725012692612,,,,,0.028117171004972852,-0.2740594683779909,-0.30217663938296374,-9.907834101382482,-47.646137356748305,,,
2004-05-03,3.99,,6.842700000000005,4.591499999999993,7.376699999999996,37.08159692376386,37.71728395582441,,,,,0.030386528164351057,-0.2641934791775249,-0.29458000734187595,-6.1176470588235246,-46.739332383724545,,,
2004-05-10,4.48,,6.808500000000005,4.550249999999993,7.368799999999997,52.23244298917082,38.66760635685723,,,,,0.06417229021658144,-0.21436464457114912,-0.27853693478773056,6.16113744075831,-43.91544598933431,,,
2004-05-17,4.32,,6.770300000000004,4.506499999999993,7.359849999999997,48.15481588706984,39.4409769226569,,,,,0.07431307569471945,-0.18564559016933124,-0.2599586658640507,-0.4608294930875478,-41.161457650734974,,,
2004-05-24,4.24,,6.7252000000000045,4.471999999999992,7.350299999999996,46.21223621186274,40.114366111922735,,,,,0.07403808977783194,-0.1674110536417608,-0.24144914341959273,-2.528735632183895,-40.880303333770755,,,
2004-05-31,4.16,,6.6772000000000045,4.439499999999994,7.339199999999996,44.2882060067307,40.38413452853084,,,,,0.06708036757075306,-0.1575986839561514,-0.22467905152690446,-5.239179954441903,-41.90107967160277,,,
2004-06-07,4.05,,6.625100000000004,4.405249999999993,7.327799999999996,41.71633920321374,40.4478359267098,,,,,0.05423135137709767,-0.15688986230553237,-0.21112121368263004,-8.577878103837469,-43.12553254868276,,,
2004-06-14,4.02,,6.5716000000000045,4.370249999999992,7.3158999999999965,41.016763012042944,40.36786903669895,,,,,0.043345161792600256,-0.1569397614418797,-0.20028492323447997,-9.049773755656117,-44.14338151111236,,,
2004-06-21,4,,6.510300000000004,4.338749999999993,7.303799999999996,40.528801003083835,40.15667901840515,,,,,0.03479929019367495,-0.15678581049238627,-0.19158510068606122,-3.8461538461538494,-44.53634329084365,,,
2004-06-28,4.17,,6.454400000000004,4.306749999999994,7.292249999999997,46.36919992578941,40.382037096961845,,,,,0.04021431478304299,-0.1413172072072575,-0.18153152199030048,2.709359605911338,-45.07139326515412,,,
2004-07-05,4.08,,6.396000000000004,4.279249999999994,7.281049999999997,43.910623607167906,40.89077401342413,,,,,0.03741164494834809,-0.13476696580486536,-0.17217861075321345,3.030303030303033,-44.28911092672521,,,
2004-07-12,4.02,,6.336900000000005,4.254249999999994,7.269649999999997,42.30037928150987,41.43694863524856,,,,,0.03143446524386806,-0.13288552919837837,-0.16431999444224643,5.511811023622034,-43.98776391052013,,,
2004-07-19,3.95,,6.280200000000005,4.235999999999995,7.256899999999997,40.4372817125256,41.995607040646725,,,,,0.023071075747408354,-0.13548114975798597,-0.15855222550539433,1.0230179028133002,-45.56852209442255,,,
2004-07-26,4.02,,6.224300000000005,4.2142499999999945,7.243149999999997,43.13455210518987,42.9490393043101,,,,,0.022532368165196603,-0.1303867652988986,-0.1529191334640952,0.7518796992481043,-45.61065358331876,,,
2004-08-02,4.19,,6.169300000000005,4.200749999999995,7.229749999999997,49.15630146834657,44.03853852410483,,,,,0.033256670116076886,-0.11134829581899908,-0.14460496593507596,-6.473214285714286,-44.103086268038375,,,
2004-08-09,4.2,,6.114800000000006,4.192749999999995,7.214199999999996,49.49510152604183,44.925217424267544,,,,,0.040191597723057165,-0.09436546878125451,-0.13455706650431168,-2.77777777777778,-42.65691951564449,,,
2004-08-16,4.07,,6.056300000000006,4.175999999999995,7.1965999999999966,45.27171061330507,44.42802225456285,,,,,0.03536180082347065,-0.09035481547497337,-0.12571661629844402,-4.009433962264149,-42.315557874843115,,,
2004-08-23,3.97,,5.9930000000000065,4.156499999999995,7.178349999999997,42.28285653558077,44.008596586599346,,,,,0.02524522167559058,-0.0941600892039558,-0.11940531087954638,-4.567307692307691,-43.15932356767153,,,
2004-08-30,3.89,,5.926400000000006,4.141749999999995,7.159049999999996,40.007279718874024,43.56538540852872,,,,,0.013564131941830357,-0.10245014595225843,-0.11601427789408879,-3.95061728395061,-44.28495481127062,,,
2004-09-06,3.88,,5.854500000000007,4.128999999999995,7.139199999999996,39.71952271788676,43.23905088789701,,,,,0.005951100375175752,-0.1085754024251191,-0.11452650280029485,-3.4825870646766095,-44.77219418579858,,,
2004-09-13,3.83,,5.786300000000008,4.1162499999999955,7.118399999999997,38.23856339084744,42.990638329870855,,,,,-0.0012793337633038304,-0.11612567000442464,-0.11484633624112081,-4.249999999999998,-45.11056300879659,,,
2004-09-20,3.78,,5.718400000000007,4.102499999999996,7.095499999999998,36.76242215858713,42.6867568403383,,,,,-0.007888016080252955,-0.12470635634143701,-0.11681834026118405,-9.352517985611515,-45.72756524848054,,,
2004-09-27,3.78,,5.6515000000000075,4.089999999999995,7.069499999999997,36.76242215858713,42.4177297800171,,,,,-0.010551696778305641,-0.1300079612340661,-0.11945626445576046,-7.352941176470595,-45.833871407458446,,,
2004-10-04,3.73,,5.587200000000007,4.081249999999995,7.042699999999996,35.18706596196682,41.619005925458346,,,,,-0.013769926084836431,-0.136668672061806,-0.12289874597696956,-7.213930348258697,-46.4154530919148,,,
2004-10-11,3.74,,5.526800000000009,4.074499999999995,7.016999999999997,35.77980150502985,41.03823291816277,,,,,-0.013306586541672633,-0.13953197915406035,-0.12622539261238772,-5.316455696202531,-46.57741214912061,,,
2004-10-18,3.78,,5.474200000000008,4.070499999999996,6.990599999999996,38.213881655424665,40.74634023058526,,,,,-0.008615141674942012,-0.13699431970606524,-0.12837917803112323,-5.970149253731338,-45.58158771159695,,,
2004-10-25,3.63,,5.422200000000008,4.066499999999995,6.962949999999996,33.14110069083759,40.22518444332183,,,,,-0.013625256070385366,-0.14541074811910493,-0.13178549204871956,-13.365155131264927,-46.60431099164465,,,
2004-11-01,3.29,,5.365100000000008,4.047499999999995,6.933799999999996,25.030305318435225,38.93202395855364,,,,,-0.036547782796159306,-0.1774702205439187,-0.1409224377477594,-21.666666666666668,-49.888437762902825,,,
2004-11-08,3.31,,5.308300000000008,4.0217499999999955,6.908449999999997,26.174860030092205,37.29049242724976,,,,,-0.04643816705663803,-0.19897014656855694,-0.1525319795119189,-18.673218673218678,-51.829877224930996,,,
2004-11-15,3.21,,5.250500000000009,3.9957499999999953,6.883449999999995,24.186569780762582,35.48274015972981,,,,,-0.05519406429032753,-0.22152455987482833,-0.1663304955845008,-19.14357682619648,-52.241973998408085,,,
2004-11-22,3.15,,5.19090000000001,3.9689999999999954,6.8589499999999965,23.054962411547493,33.895829573889976,,,,,-0.06010138344303226,-0.24145722488829113,-0.18135584144525888,-19.02313624678664,-52.95649215201861,,,
2004-11-29,3.2,,5.13720000000001,3.9404999999999952,6.836299999999997,26.155541645123037,32.74387851028586,,,,,-0.055182312404908174,-0.2503337319513941,-0.1951514195464859,-17.525773195876283,-53.463516733094366,,,
2004-12-06,3.17,,5.0897000000000086,3.910999999999995,6.8139999999999965,25.491800615683744,31.707058574343694,,,,,-0.04934175764939125,-0.256828616608225,-0.20748685895883373,-17.232375979112273,-53.16106932757466,,,
2004-12-13,3.06,,5.039300000000009,3.8777499999999954,6.791849999999996,23.170038037390214,30.5249525257368,,,,,-0.04822275954218075,-0.26776530838655965,-0.2195425488443789,-19.04761904761904,-53.458142210402094,,,
2004-12-20,3.05,,4.987700000000008,3.8432499999999954,6.768749999999996,22.965261270009847,29.4340023742484,,,,,-0.043630125594988606,-0.27408020583811465,-0.23045008024312605,-19.312169312169313,-54.20236408745777,,,
2004-12-27,3.1,,4.935800000000008,3.810249999999995,6.746049999999996,26.464746907053907,28.698454141996024,,,,,-0.033172535748526966,-0.27191574992878476,-0.2387432141802578,-16.89008042895442,-54.793335589905624,,,
2005-01-03,3.07,,4.882600000000008,3.7829999999999955,6.7237499999999955,25.710077202686463,27.90900093086026,,,,,-0.024616915493908292,-0.26951435854764316,-0.24489744305373487,-17.914438502673807,-55.24156722444884,,,
2005-01-10,3.22,,4.828600000000008,3.7619999999999956,6.699849999999995,35.59875293328608,27.938407143097347,,,,,-0.006158626266341172,-0.25259572588666135,-0.24643709962032018,-14.814814814814804,-54.02873393467084,,,
2005-01-17,3.37,,4.778100000000008,3.7472499999999953,6.675199999999997,43.673121937136166,28.502215745390657,,,,,0.017552886759728242,-0.22449599117065988,-0.24204887793038812,-7.162534435261702,-52.03636418917894,,,
2005-01-24,3.27,,4.727000000000008,3.7337499999999957,6.650649999999996,40.0665874111245,28.63455187079779,,,,,0.027319599462672983,-0.20789937860204688,-0.23521897806471986,-0.6079027355623106,-50.868948259814786,,,
2005-01-31,3.19,,4.675500000000008,3.715749999999995,6.622849999999996,37.40534640162664,28.939140850139864,,,,,0.029048080643133856,-0.19890887726080253,-0.22795695790393639,-3.625377643504535,-51.13806941763933,,,
2005-02-07,3.12,,4.625000000000009,3.6939999999999955,6.596249999999997,35.2020995578531,29.66569758152686,,,,,0.026219714378633407,-0.19518231493064464,-0.22140202930927805,-2.8037383177570048,-51.784066441095064,,,
2005-02-14,2.93,,4.577400000000009,3.6552499999999952,6.567699999999997,30.031440683432905,29.94116762819405,,,,,0.01296559235878339,-0.20519503886079882,-0.2181606312195822,-6.984126984126976,-53.28293553045105,,,
2005-02-21,2.85,,4.5284000000000075,3.618499999999995,6.541099999999997,28.15613759734876,30.224708186521635,,,,,0.0008620034019004297,-0.21708312696720666,-0.2179451303691071,-10.937500000000002,-55.1837234727187,,,
2005-02-28,2.86,,4.4846000000000075,3.5839999999999947,6.516099999999997,28.75502371214958,30.631855422278925,,,,,-0.004144338523820512,-0.22312555352388275,-0.21898121500006223,-9.779179810725555,-55.943707578305016,,,
2005-03-07,2.73,,4.439800000000008,3.548249999999995,6.491749999999997,25.749926032388984,30.60288287851221,,,,,-0.013364849939262624,-0.23568727742414053,-0.2223224274848779,-10.784313725490199,-56.86927170014769,,,
2005-03-14,2.98,,4.399900000000009,3.521499999999995,6.468499999999997,38.96088718497282,31.564960490604285,,,,,-0.0004621932571065579,-0.2229001690562611,-0.22243797579915453,-2.2950819672131098,-57.01927073937837,,,
2005-03-21,3.18,,4.364900000000008,3.5004999999999944,6.446749999999997,47.0738988060152,33.27237911693464,,,,,0.022440628248769523,-0.19438719048819264,-0.21682781873696216,2.5806451612903247,-53.95658538888978,,,
2005-03-28,3.55,,4.337800000000009,3.489249999999995,6.426249999999997,58.15481740341437,35.785918840749254,,,,,0.061208611700261206,-0.14031705411163564,-0.20152566581189685,15.635179153094464,-50.48214751107637,,,
2005-04-04,3.39,,4.30640000000001,3.469749999999995,6.404849999999997,52.988398709591614,37.680465398073366,,,,,0.0739254209157639,-0.10911888966719197,-0.18304431058295587,5.279503105590059,-47.85764662065253,,,
2005-04-11,3.89,,4.279000000000009,3.464999999999995,6.3840999999999966,63.80876592672624,40.40180030693335,,,,,0.1115983897944704,-0.043546323339867854,-0.15514471313433825,15.43026706231454,-45.45555741080873,,,
2005-04-18,3.86,,4.248900000000009,3.460999999999995,6.361049999999997,62.873700687033384,42.35001086077245,,,,,0.1288607996609294,0.005931286441823502,-0.12292951321910589,18.042813455657488,-41.83448760093194,,,
2005-04-25,4.19,,4.222900000000009,3.466999999999995,6.3412000000000015,68.36534109591751,44.1137408006854,,,,,0.155106001652841,0.07095298884694534,-0.08415301280589564,31.347962382445154,-38.352654838916315,,,
2005-05-02,4.07,,4.198800000000009,3.468249999999995,6.3209,64.62205366879644,45.8677026762334,,,,,0.15653416019639438,0.11151468743959736,-0.04501947275679703,30.448717948717952,-36.14662982715417,,,
2005-05-09,4.39,,4.178100000000009,3.4732499999999953,6.3015,69.42910499954516,48.15511400465615,,,,,0.17005560932684946,0.1675500389017648,-0.0025055704250846675,49.82935153583615,-34.56678700361013,,,
2005-05-16,4.33,,4.160700000000008,3.4764999999999953,6.2812,67.57506720661686,50.4674688367107,,,,,0.1658097786215684,0.20475665285187583,0.03894687423030744,51.92982456140351,-32.256004397700934,,,
2005-05-23,4.02,,4.140600000000009,3.4752499999999955,6.259899999999999,58.83336809267015,52.524749365941936,,,,,0.1343180046063672,0.20684437998826644,0.07252637538189924,40.55944055944055,-32.26581005224053,,,
2005-05-30,3.9,,4.118500000000008,3.4734999999999956,6.239799999999999,55.822952819336734,54.50095045322679,,,,,0.0992190702208301,0.19655021315793686,0.09733114293710676,42.857142857142854,-35.543727721080174,,,
2005-06-06,3.91,,4.097100000000009,3.4739999999999958,6.219399999999999,56.024888509779785,56.44879793877181,,,,,0.07176933770151335,0.18704281506399845,0.1152734773624851,31.208053691275172,-36.23344600662979,,,
2005-06-13,3.81,,4.077600000000008,3.4722499999999963,6.1979,53.39635974870251,58.423543204222774,,,,,0.04336941720146342,0.16948524886431438,0.12611583166285095,19.811320754716977,-36.998197607733935,,,
2005-06-20,3.93,,4.059600000000008,3.474749999999996,6.1769,56.060475062697506,59.64494233834597,,,,,0.02980374640989933,0.16337051467522512,0.1335667682653258,10.704225352112687,-37.59968429879807,,,
2005-06-27,3.75,,4.0394000000000085,3.4739999999999958,6.155399999999999,51.32125986616889,59.948325271214095,,,,,0.007033802915496656,0.14235902190969663,0.13532521899419997,10.619469026548668,-37.62582093000234,,,
2005-07-04,3.67,,4.014800000000008,3.4712499999999964,6.13265,49.325433605485145,59.31765499993343,,,,,-0.01394582740699657,0.11789293473545426,0.13183876214245083,-5.655526992287923,-38.56802225460331,,,
2005-07-11,3.43,,3.9884000000000084,3.463749999999996,6.1027499999999995,43.81986254406846,58.66275955953892,,,,,-0.04288257807798121,0.07823553954497431,0.12111811762295552,-11.139896373056988,-40.983334026017246,,,
2005-07-18,3.39,,3.966100000000008,3.4549999999999956,6.07025,42.95922297150729,57.173506491309,,,,,-0.06242851450924973,0.04308247448639335,0.10551098899564308,-19.093078758949886,-43.27011446236113,,,
2005-07-25,3.3,,3.9445000000000077,3.4429999999999956,6.03585,41.0076603407735,55.61164646657615,,,,,-0.07811243619783935,0.007870443748343892,0.08598287994618324,-18.918918918918926,-44.46638157728922,,,
2005-08-01,3.29,,3.923200000000007,3.4344999999999954,6.001799999999999,40.78595361360292,53.64169021783938,,,,,-0.08527009762597987,-0.020604742086291594,0.06466535553968827,-25.05694760820045,-44.738309702060086,,,
2005-08-08,3.42,,3.9032000000000067,3.4377499999999954,5.97005,44.95252937750622,52.23672419703295,,,,,-0.07757962712911329,-0.03230917837170333,0.04527044875740995,-21.0161662817552,-43.92523364485985,,,
2005-08-15,3.39,,3.8845000000000067,3.439749999999995,5.939,44.17995133180888,50.43321322076606,,,,,-0.07101978891696926,-0.04350428738880163,0.027515501528167632,-15.671641791044763,-42.9435328886118,,,
2005-08-22,3.34,,3.863400000000007,3.442999999999995,5.907599999999999,42.85788750474323,48.66770038491794,,,,,-0.0666269714871863,-0.055768212830815234,0.010858758656371058,-14.358974358974361,-42.38068250124517,,,
2005-08-29,3.7,,3.8486000000000065,3.4567499999999947,5.878799999999999,53.61954918911887,48.295284748949996,,,,,-0.037505580939562015,-0.03602321751808146,0.0014823634214805523,-5.37084398976982,-42.0777763390738,,,
2005-09-05,3.59,,3.8343000000000056,3.466499999999995,5.8503,50.490532619625746,47.914397591827786,,,,,-0.024320210435811423,-0.028917899623283727,-0.004597689187472304,-5.774278215223102,-39.622641509434,,,
2005-09-12,3.54,,3.8229000000000064,3.4757499999999952,5.826099999999999,49.088285454764296,47.41892594504096,,,,,-0.0179299369650306,-0.027010110393760556,-0.009080173428729955,-9.923664122137408,-37.88711658579509,,,
2005-09-19,3.71,,3.811100000000006,3.491999999999995,5.8039,53.78762187894438,47.446873240058245,,,,,-0.002052935373291884,-0.01164634264534481,-0.009593407272052925,-1.0666666666666675,-37.46556232890495,,,
2005-09-26,3.54,,3.7992000000000066,3.5042499999999954,5.779649999999999,48.924349870480796,46.937150012042764,,,,,-0.002755461685765865,-0.013037734379260257,-0.010282272693494392,-3.5422343324250654,-37.21350919404982,,,
2005-10-03,3.59,,3.7899000000000065,3.516499999999995,5.75755,50.346361225922124,46.86751439488228,,,,,0.00023327899484100988,-0.00999067394994313,-0.01022395294478414,4.664723032069962,-38.196501622231665,,,
2005-10-10,3.72,,3.7797000000000067,3.532749999999995,5.734449999999999,53.93721242635389,47.19692716780147,,,,,0.01048384100524468,0.002880848311771711,-0.007602992693472969,9.734513274336285,-37.5016598355214,,,
2005-10-17,3.59,,3.7681000000000062,3.5419999999999954,5.710799999999999,50.040048000970465,47.64122612900876,,,,,0.00813213315456513,0.002562173749733443,-0.005569959404831687,8.787878787878789,-36.44557430090135,,,
2005-10-24,3.58,,3.759100000000006,3.5472499999999947,5.687049999999999,49.74231460369104,48.12573267416474,,,,,0.005644431994741477,0.001485580588595159,-0.004158851406146318,8.814589665653497,-37.06761883508149,,,
2005-10-31,3.48,,3.750000000000006,3.552499999999995,5.664499999999999,46.746962276891956,48.53568281245891,,,,,-0.002554552276953036,-0.0073520417523376125,-0.004797489475384577,1.7543859649122824,-37.53024898273794,,,
2005-11-07,3.56,,3.7422000000000057,3.561749999999995,5.641449999999999,49.37344742204346,49.14907522734752,,,,,-0.0024104520249747,-0.007810554506602951,-0.0054001024816282515,5.014749262536871,-37.27445351380055,,,
2005-11-14,3.69,,3.7358000000000056,3.5759999999999947,5.618499999999999,53.39591538036511,49.75217422755173,,,,,0.006151755099344222,0.002289591392552026,-0.003862163706792196,10.479041916167667,-36.11060907283575,,,
2005-11-21,3.72,,3.7302000000000053,3.5957499999999945,5.5964,54.2983356475962,50.47491596439368,,,,,0.013145636003572247,0.012569881297673113,-0.0005757547058991338,0.540540540540541,-34.038016603910584,,,
2005-11-28,3.63,,3.725700000000006,3.6152499999999947,5.5755,51.101471351598,51.06374338202617,,,,,0.01110180840107449,0.01330150579544398,0.002199697394369489,1.1142061281337057,-33.51245502982835,,,
2005-12-05,3.6,,3.7216000000000067,3.6337499999999947,5.5531,50.04379844788384,50.808332614795084,,,,,0.007304217578307565,0.011329969367253945,0.00402575178894638,1.6949152542372896,-34.073369664606304,,,
2005-12-12,3.65,,3.7187000000000068,3.6567499999999944,5.530799999999999,51.833165801252065,50.90423498491125,,,,,0.007695243247326818,0.013644805848104902,0.005949562600778084,-1.617250673854449,-33.99067239543172,,,
2005-12-19,3.71,,3.717900000000007,3.6749999999999945,5.507949999999998,53.96411232637162,51.25250833288321,,,,,0.011311751996930821,0.02008925259694161,0.008777500600010788,4.802259887005648,-33.624035474265526,,,
2005-12-26,3.71,,3.7145000000000072,3.688249999999995,5.4865499999999985,53.96411232637162,51.26511479341372,,,,,0.012905506088809046,0.024909383211022096,0.01200387712221305,3.3426183844011175,-32.80204370643939,,,
2006-01-02,3.56,,3.7067000000000077,3.688499999999995,5.46765,47.82896736809414,51.18687318610039,,,,,0.0035458256939033973,0.016436159239592296,0.012890333545688899,-4.301075268817208,-33.03053101866047,,,
2006-01-09,3.62,,3.7004000000000077,3.6942499999999954,5.449849999999999,50.26469782407213,51.181040085968256,,,,,0.0012050224261162985,0.014396611578334273,0.013191589152217974,0.8356545961002855,-34.476652064498126,,,
2006-01-16,3.6,,3.6942000000000075,3.6869999999999954,5.432449999999999,49.43616823332534,50.85953692932336,,,,,-0.0017219354566214568,0.011039169831441153,0.01276110528806261,0.5586592178770955,-34.075182345240364,,,
2006-01-23,3.4,,3.6848000000000076,3.675499999999996,5.41405,41.98355124183015,50.28407287509905,,,,,-0.01634610257548815,-0.007671522931297581,0.00867457964419057,-2.2988505747126458,-34.505601741512976,,,
2006-01-30,3.38,,3.675100000000007,3.655249999999996,5.394899999999999,41.31284281201983,49.681967747122535,,,,,-0.026010795263873083,-0.023838914435650782,0.0021718808282223,-5.056179775280903,-36.53962036758063,,,
2006-02-06,3.35,,3.664700000000008,3.637249999999996,5.375349999999998,40.27352077938174,49.21957906872894,,,,,-0.03263923907367269,-0.03862716801386856,-0.005987928940195872,-9.214092140921405,-36.78421589749408,,,
2006-02-13,3.3,,3.653400000000007,3.609999999999996,5.356149999999999,38.53356704749347,48.44530189911823,,,,,-0.038219108779062136,-0.05376181491402354,-0.015542706134961407,-11.29032258064517,-37.02818557717844,,,
2006-02-20,3.28,,3.6420000000000075,3.583749999999996,5.336349999999999,37.82953285011893,47.33341743267207,,,,,-0.0408476075654414,-0.06660221559176316,-0.025754608026321756,-9.641873278236917,-37.55592362023345,,,
2006-02-27,3.29,,3.6333000000000073,3.5654999999999957,5.3180999999999985,38.43521061037335,46.20033707287043,,,,,-0.039480824112777695,-0.07510563816729388,-0.03562481405451618,-8.611111111111112,-37.437317923492095,,,
2006-03-06,3.3,,3.6257000000000077,3.550499999999996,5.2997499999999995,39.07441811562167,45.34126184172926,,,,,-0.035591539416949966,-0.08011423832570364,-0.04452269890875367,-9.589041095890414,-37.315492849748935,,,
2006-03-13,3.31,,3.6192000000000077,3.5354999999999963,5.281249999999999,39.74811538425409,44.60585590861285,,,,,-0.030243962223610796,-0.08232765168826717,-0.05208368946465637,-10.781671159029647,-37.19342117918636,,,
2006-03-20,3.23,,3.613400000000007,3.5209999999999964,5.261999999999998,36.29081951889281,43.49568831701576,,,,,-0.029937342013536913,-0.08950536698157752,-0.0595680249680406,-12.93800539083558,-37.72989254786114,,,
2006-03-27,3.13,,3.6056000000000075,3.5009999999999963,5.241249999999997,32.48696544551383,41.961606396954494,,,,,-0.03401448953728908,-0.10208613688965196,-0.06807164735236287,-12.078651685393263,-39.04093657931465,,,
2006-04-03,3.06,,3.5963000000000074,3.483749999999996,5.219499999999998,30.107981881054258,40.257597079431825,,,,,-0.038633511121937886,-0.11636353625478524,-0.07773002513284735,-15.46961325966851,-39.95893463600717,,,
2006-04-10,3.05,,3.5820000000000074,3.4682499999999963,5.195249999999999,29.772564790457636,38.967854038172064,,,,,-0.0394329187104108,-0.12702117352086084,-0.08758825481045004,-15.277777777777786,-40.285379202502,,,
2006-04-17,3.04,,3.569200000000008,3.4584999999999964,5.169749999999999,29.419605137004638,37.47891884623868,,,,,-0.03770648437935391,-0.13472136028464243,-0.09701487590528853,-10.588235294117643,-40.199727020100404,,,
2006-04-24,3.04,,3.5572000000000075,3.4497499999999968,5.141199999999999,29.419605137004652,36.049164339358626,,,,,-0.03376328646394201,-0.13921898398521604,-0.10545569752127402,-10.059171597633132,-40.6812282242862,,,
2006-05-01,2.96,,3.545200000000007,3.4412499999999957,5.111199999999999,26.504297037835812,34.943503324787606,,,,,-0.03366583277620637,-0.147537988491532,-0.11387215571532562,-11.641791044776124,-41.43397425080161,,,
2006-05-08,2.88,,3.5335000000000076,3.430999999999996,5.0793,23.9485837090092,33.70319910314399,,,,,-0.03590719450648237,-0.1587561488484286,-0.12284895434194622,-12.727272727272727,-41.97601142503325,,,
2006-05-15,3.08,,3.524100000000008,3.422499999999996,5.04785,39.62301986006808,33.65673475176444,,,,,-0.02154619891630352,-0.14978170298732563,-0.1282355040710221,-6.097560975609748,-41.71440056275755,,,
2006-05-22,3.12,,3.515300000000008,3.4157499999999965,5.0128,42.18931960440081,33.917859934400674,,,,,-0.007693712583179579,-0.1378526447999966,-0.130158932216817,-5.167173252279633,-38.91153297664685,,,
2006-05-29,3.22,,3.5058000000000074,3.4127499999999964,4.9801,48.125592220215616,34.65329274655044,,,,,0.008960475131668255,-0.11895833830223168,-0.12791881343389994,-2.424242424242413,-36.678577609463645,,,
2006-06-05,3.27,,3.497700000000007,3.4019999999999966,4.94685,50.84353961686851,35.53960196130009,,,,,0.023286369028626505,-0.0988108521481168,-0.1220972211767433,-1.2084592145015116,-35.531480931052535,,,
2006-06-12,3.26,,3.4901000000000066,3.3937499999999963,4.9135,50.276171698373126,36.339727217210914,,,,,0.031519812262158484,-0.0826974558490452,-0.11421726811120368,0.9287925696594367,-33.53904581058631,,,
2006-06-19,3.31,,3.483700000000007,3.387999999999997,4.881950000000001,53.09459717182537,37.29304734489458,,,,,0.03926023455192808,-0.06514197492129359,-0.10440220947322167,5.750798722044733,-32.475951050258715,,,
